scientific_name,category,year_published,url,assessment_id
Trachyphonus usambiro,LC,2024,https://www.iucnredlist.org/species/22681900/263596855,263596855
Tockus erythrorhynchus,LC,2024,https://www.iucnredlist.org/species/22725930/263597040,263597040
Pternistis natalensis,LC,2024,https://www.iucnredlist.org/species/22678831/263597440,263597440
Conopophaga peruviana,LC,2024,https://www.iucnredlist.org/species/22703406/263597674,263597674
Pternistis adspersus,LC,2024,https://www.iucnredlist.org/species/22678819/263597855,263597855
Chalcostigma herrani,LC,2024,https://www.iucnredlist.org/species/22688036/263598308,263598308
Columba albitorques,LC,2024,https://www.iucnredlist.org/species/22690084/263598509,263598509
Coracias affinis,LC,2024,https://www.iucnredlist.org/species/22725924/263598716,263598716
Chalcostigma heteropogon,LC,2024,https://www.iucnredlist.org/species/22688033/263599003,263599003
Trachyphonus erythrocephalus,LC,2024,https://www.iucnredlist.org/species/22681889/263599187,263599187
Melanopareia torquata,LC,2024,https://www.iucnredlist.org/species/22703449/263599420,263599420
Melanopareia maximiliani,LC,2024,https://www.iucnredlist.org/species/22703453/263599590,263599590
Teledromas fuscus,LC,2024,https://www.iucnredlist.org/species/22703443/263599759,263599759
Campethera maculosa,LC,2024,https://www.iucnredlist.org/species/22680914/263599921,263599921
Campethera cailliautii,LC,2024,https://www.iucnredlist.org/species/22680919/263600241,263600241
Loriculus sclateri,LC,2024,https://www.iucnredlist.org/species/22732108/263600510,263600510
Pternistis swainsonii,LC,2024,https://www.iucnredlist.org/species/22678860/263600672,263600672
Rhinocrypta lanceolata,LC,2024,https://www.iucnredlist.org/species/22703440/263600911,263600911
Touit purpuratus,LC,2024,https://www.iucnredlist.org/species/22686029/263601089,263601089
Chalcites basalis,LC,2024,https://www.iucnredlist.org/species/22683982/263601321,263601321
Pternistis rufopictus,LC,2024,https://www.iucnredlist.org/species/22678851/263601553,263601553
Campethera scriptoricauda,LC,2024,https://www.iucnredlist.org/species/22680897/263601714,263601714
Polyplectron bicalcaratum,LC,2024,https://www.iucnredlist.org/species/22736199/263601893,263601893
Coracias caudatus,LC,2024,https://www.iucnredlist.org/species/22682874/263602096,263602096
Ptilinopus purpuratus,LC,2025,https://www.iucnredlist.org/species/60759996/263602418,263602418
Merops viridissimus,LC,2024,https://www.iucnredlist.org/species/22725888/263602595,263602595
Ketupa ketupu,LC,2024,https://www.iucnredlist.org/species/22689024/263602946,263602946
Thamnophilus aethiops,LC,2024,https://www.iucnredlist.org/species/22701309/263603243,263603243
Merops orientalis,LC,2024,https://www.iucnredlist.org/species/22725876/263603450,263603450
Lybius guifsobalito,LC,2024,https://www.iucnredlist.org/species/22681841/263603820,263603820
Scleroptila levaillantii,LC,2024,https://www.iucnredlist.org/species/22678769/263604065,263604065
Coracias abyssinicus,LC,2024,https://www.iucnredlist.org/species/22682865/263604297,263604297
Cryptopezus nattereri,LC,2024,https://www.iucnredlist.org/species/22703352/263604730,263604730
Melanerpes cruentatus,LC,2024,https://www.iucnredlist.org/species/22680824/263604906,263604906
Lybius torquatus,LC,2024,https://www.iucnredlist.org/species/22681845/263605138,263605138
Polyonymus caroli,LC,2024,https://www.iucnredlist.org/species/22687980/263605427,263605427
Scleroptila afra,LC,2024,https://www.iucnredlist.org/species/22678764/263605603,263605603
Sappho sparganurus,LC,2024,https://www.iucnredlist.org/species/22687977/263605801,263605801
Caprimulgus vexillarius,LC,2024,https://www.iucnredlist.org/species/22690025/263605994,263605994
Hydropsalis torquata,LC,2024,https://www.iucnredlist.org/species/22690032/263606340,263606340
Hydropsalis climacocerca,LC,2024,https://www.iucnredlist.org/species/22690029/263606548,263606548
Grallaria erythrotis,LC,2024,https://www.iucnredlist.org/species/22703330/263606759,263606759
Cuculus gularis,LC,2024,https://www.iucnredlist.org/species/22683879/263606932,263606932
Aerodramus brevirostris,LC,2024,https://www.iucnredlist.org/species/60824542/263607326,263607326
Caprimulgus longipennis,LC,2024,https://www.iucnredlist.org/species/22690021/263607580,263607580
Lesbia nuna,LC,2024,https://www.iucnredlist.org/species/22687974/263607937,263607937
Chalcostigma olivaceum,LC,2024,https://www.iucnredlist.org/species/22688027/263608142,263608142
Pternistis icterorhynchus,LC,2024,https://www.iucnredlist.org/species/22678811/263608325,263608325
Trachyphonus vaillantii,LC,2024,https://www.iucnredlist.org/species/22681881/263608519,263608519
Thamnophilus caerulescens,LC,2024,https://www.iucnredlist.org/species/22701338/263608774,263608774
Columba rupestris,LC,2024,https://www.iucnredlist.org/species/22690074/263608982,263608982
Columba guinea,LC,2024,https://www.iucnredlist.org/species/22690080/263609603,263609603
Columba leuconota,LC,2024,https://www.iucnredlist.org/species/22690077/263610048,263610048
Trachyphonus margaritatus,LC,2024,https://www.iucnredlist.org/species/22681885/263610287,263610287
Chalcostigma stanleyi,LC,2024,https://www.iucnredlist.org/species/22688030/263610541,263610541
Buteo refectus,LC,2024,https://www.iucnredlist.org/species/22734099/263610727,263610727
Cacomantis merulinus,LC,2024,https://www.iucnredlist.org/species/22683923/263610988,263610988
Pternistis bicalcaratus,LC,2024,https://www.iucnredlist.org/species/22678803/263611329,263611329
Merops americanus,LC,2024,https://www.iucnredlist.org/species/22725908/263611626,263611626
Lophoceros fasciatus,LC,2024,https://www.iucnredlist.org/species/61612961/263611846,263611846
Pternistis clappertoni,LC,2024,https://www.iucnredlist.org/species/22678807/263612107,263612107
Merops viridis,LC,2024,https://www.iucnredlist.org/species/22725900/263612362,263612362
Metallura phoebe,LC,2024,https://www.iucnredlist.org/species/22688012/263612667,263612667
Coracias naevius,LC,2024,https://www.iucnredlist.org/species/22682892/263612844,263612844
Pogonornis dubius,LC,2024,https://www.iucnredlist.org/species/22681865/263613287,263613287
Pternistis hartlaubi,LC,2024,https://www.iucnredlist.org/species/22678799/263613575,263613575
Cacomantis passerinus,LC,2024,https://www.iucnredlist.org/species/22683920/263613760,263613760
Pogonornis rolleti,LC,2024,https://www.iucnredlist.org/species/22681869/263614040,263614040
Cacomantis sonneratii,LC,2024,https://www.iucnredlist.org/species/22683917/263614250,263614250
Colaptes melanochloros,LC,2024,https://www.iucnredlist.org/species/22727950/263614580,263614580
Thamnophilus murinus,LC,2024,https://www.iucnredlist.org/species/22701318/263614791,263614791
Merops cyanophrys,LC,2024,https://www.iucnredlist.org/species/22725894/263615005,263615005
Scleroptila gutturalis,LC,2024,https://www.iucnredlist.org/species/22678790/263615304,263615304
Synoicus adansonii,LC,2024,https://www.iucnredlist.org/species/22678971/263615543,263615543
Orthorhyncus cristatus,LC,2024,https://www.iucnredlist.org/species/22687164/263615910,263615910
Lybius senex,LC,2024,https://www.iucnredlist.org/species/22726079/263616229,263616229
Lybius leucocephalus,LC,2024,https://www.iucnredlist.org/species/22726068/263616428,263616428
Turnix varius,LC,2024,https://www.iucnredlist.org/species/62288672/263616679,263616679
Coturnix delegorguei,LC,2024,https://www.iucnredlist.org/species/22678961/263616881,263616881
Eulampis holosericeus,LC,2024,https://www.iucnredlist.org/species/22687154/263617321,263617321
Circus ranivorus,LC,2024,https://www.iucnredlist.org/species/22695352/263617631,263617631
Chrysolampis mosquitus,LC,2024,https://www.iucnredlist.org/species/22687160/263617953,263617953
Synoicus ypsilophorus,LC,2024,https://www.iucnredlist.org/species/22678965/263618243,263618243
Microstilbon burmeisteri,LC,2024,https://www.iucnredlist.org/species/22688182/263618460,263618460
Falco newtoni,LC,2024,https://www.iucnredlist.org/species/22696368/263618637,263618637
Coturnix coromandelica,LC,2024,https://www.iucnredlist.org/species/22678958/263618856,263618856
Columba vitiensis,LC,2024,https://www.iucnredlist.org/species/22690211/263619095,263619095
Falco berigora,LC,2024,https://www.iucnredlist.org/species/22696354/263619384,263619384
Stactolaema leucotis,LC,2024,https://www.iucnredlist.org/species/22726050/263619590,263619590
Alcedo meninting,LC,2024,https://www.iucnredlist.org/species/22683042/263619844,263619844
Ceyx azureus,LC,2024,https://www.iucnredlist.org/species/22683045/263620120,263620120
Falco dickinsoni,LC,2024,https://www.iucnredlist.org/species/22696410/263620396,263620396
Perdicula argoondah,LC,2024,https://www.iucnredlist.org/species/22679002/263620646,263620646
Perdicula erythrorhyncha,LC,2024,https://www.iucnredlist.org/species/22679007/263620820,263620820
Chordeiles rupestris,LC,2024,https://www.iucnredlist.org/species/22729172/263621003,263621003
Phyllaemulor bracteatus,LC,2024,https://www.iucnredlist.org/species/22729169/263621643,263621643
Corythornis vintsioides,LC,2024,https://www.iucnredlist.org/species/22683093/263621853,263621853
Falco ardosiaceus,LC,2024,https://www.iucnredlist.org/species/22696406/263622064,263622064
Pogonornis macclounii,LC,2024,https://www.iucnredlist.org/species/22726102/263622441,263622441
Pogonornis minor,LC,2024,https://www.iucnredlist.org/species/22726092/263622684,263622684
Oreotrochilus estella,LC,2024,https://www.iucnredlist.org/species/60946163/263622896,263622896
Circus assimilis,LC,2024,https://www.iucnredlist.org/species/22695376/263623103,263623103
Circus buffoni,LC,2024,https://www.iucnredlist.org/species/22695373/263623306,263623306
Patagioenas picazuro,LC,2024,https://www.iucnredlist.org/species/22690253/263623597,263623597
Falco rupicoloides,LC,2024,https://www.iucnredlist.org/species/22696398/263623868,263623868
Circus approximans,LC,2024,https://www.iucnredlist.org/species/22695363/263624138,263624138
Falco moluccensis,LC,2024,https://www.iucnredlist.org/species/22696388/263624450,263624450
Phaenicophaeus tristis,LC,2024,https://www.iucnredlist.org/species/22684098/263624662,263624662
Rhynchotus maculicollis,LC,2024,https://www.iucnredlist.org/species/22733250/263624935,263624935
Scytalopus affinis,LC,2024,https://www.iucnredlist.org/species/22733255/263625148,263625148
Falco cenchroides,LC,2024,https://www.iucnredlist.org/species/22696391/263625315,263625315
Dendropicos obsoletus,LC,2024,https://www.iucnredlist.org/species/22681030/263625571,263625571
Polihierax semitorquatus,LC,2024,https://www.iucnredlist.org/species/22696313/263626093,263626093
Trachyphonus emini,LC,2024,https://www.iucnredlist.org/species/22726010/263626340,263626340
Chrysococcyx caprius,LC,2024,https://www.iucnredlist.org/species/22684026/263626563,263626563
Dendropicos abyssinicus,LC,2024,https://www.iucnredlist.org/species/22680959/263627027,263627027
Circaetus cinerascens,LC,2025,https://www.iucnredlist.org/species/22695283/263627202,263627202
Spiziapteryx circumcincta,LC,2024,https://www.iucnredlist.org/species/22696305/263627577,263627577
Caprimulgus pectoralis,LC,2024,https://www.iucnredlist.org/species/22730097/263627773,263627773
Trachyphonus darnaudii,LC,2024,https://www.iucnredlist.org/species/22726002/263628158,263628158
Dendropicos elachus,LC,2024,https://www.iucnredlist.org/species/22680949/263628387,263628387
Eupetomena macroura,LC,2024,https://www.iucnredlist.org/species/22687094/263628596,263628596
Chunga burmeisteri,LC,2024,https://www.iucnredlist.org/species/22692208/263628841,263628841
Cariama cristata,LC,2024,https://www.iucnredlist.org/species/22692205/263629033,263629033
Melanopareia elegans,LC,2024,https://www.iucnredlist.org/species/22703457/263629239,263629239
Chalcites osculans,LC,2024,https://www.iucnredlist.org/species/22684006/263629409,263629409
Alcedo semitorquata,LC,2024,https://www.iucnredlist.org/species/22683033/263629591,263629591
Alcedo quadribrachys,LC,2024,https://www.iucnredlist.org/species/22683037/263629882,263629882
Rhodopis vesper,LC,2024,https://www.iucnredlist.org/species/22688147/263630298,263630298
Anthracothorax viridigula,LC,2024,https://www.iucnredlist.org/species/22687122/263630495,263630495
Dendropicos namaquus,LC,2024,https://www.iucnredlist.org/species/22680982/263630766,263630766
Colibri coruscans,LC,2024,https://www.iucnredlist.org/species/22687114/263631066,263631066
Ptilinopus hernsheimi,LC,2024,https://www.iucnredlist.org/species/22728074/263631300,263631300
Aprosmictus erythropterus,LC,2024,https://www.iucnredlist.org/species/22685069/263631506,263631506
Todus subulatus,LC,2024,https://www.iucnredlist.org/species/22683021/263631707,263631707
Colibri serrirostris,LC,2024,https://www.iucnredlist.org/species/22687118/263631902,263631902
Treron phoenicopterus,LC,2024,https://www.iucnredlist.org/species/22691203/263632121,263632121
Perdix dauurica,LC,2024,https://www.iucnredlist.org/species/22678916/263632385,263632385
Perdix hodgsoniae,LC,2024,https://www.iucnredlist.org/species/22678919/263632620,263632620
Todus mexicanus,LC,2025,https://www.iucnredlist.org/species/22683015/263632802,263632802
Apus horus,LC,2024,https://www.iucnredlist.org/species/22724997/263632984,263632984
Nyctidromus anthonyi,LC,2024,https://www.iucnredlist.org/species/22689855/263633324,263633324
Merops revoilii,LC,2024,https://www.iucnredlist.org/species/22683710/263633491,263633491
Aglaiocercus kingii,LC,2024,https://www.iucnredlist.org/species/22733886/263633697,263633697
Buteo rufofuscus,LC,2024,https://www.iucnredlist.org/species/22695987/263633918,263633918
Eupsittula cactorum,LC,2024,https://www.iucnredlist.org/species/22685748/263634153,263634153
Merops oreobates,LC,2024,https://www.iucnredlist.org/species/22683697/263634348,263634348
Phoeniculus damarensis,LC,2024,https://www.iucnredlist.org/species/22682673/263634579,263634579
Cypsiurus balasiensis,LC,2024,https://www.iucnredlist.org/species/22686769/263634776,263634776
Merops hirundineus,LC,2024,https://www.iucnredlist.org/species/22683702/263635062,263635062
Aglaeactis pamela,LC,2024,https://www.iucnredlist.org/species/22687798/263635419,263635419
Systellura decussata,LC,2024,https://www.iucnredlist.org/species/22725686/263635588,263635588
Phoeniculus purpureus,LC,2024,https://www.iucnredlist.org/species/22682667/263635782,263635782
Aglaeactis cupripennis,LC,2024,https://www.iucnredlist.org/species/22687788/263636195,263636195
Patagona gigas,LC,2024,https://www.iucnredlist.org/species/22687785/263636392,263636392
Eupsittula aurea,LC,2024,https://www.iucnredlist.org/species/22685742/263636639,263636639
Systellura longirostris,LC,2024,https://www.iucnredlist.org/species/22725678/263636862,263636862
Indicator variegatus,LC,2024,https://www.iucnredlist.org/species/22680612/263637140,263637140
Merops bullockoides,LC,2024,https://www.iucnredlist.org/species/22683684/263637411,263637411
Corythornis cristatus,LC,2024,https://www.iucnredlist.org/species/61650582/263637688,263637688
Uropelia campestris,LC,2024,https://www.iucnredlist.org/species/22690849/263638210,263638210
Indicator indicator,LC,2024,https://www.iucnredlist.org/species/22680616/263638394,263638394
Merops pusillus,LC,2024,https://www.iucnredlist.org/species/22683688/263638827,263638827
Apus niansae,LC,2024,https://www.iucnredlist.org/species/22686811/263639304,263639304
